Path,Sample,ReferenceGenome,Outgroup
/ptmp/mfenk/data/mf_2020_hap/batch1/mapping,G00040_02,Kmichiganensis_ASM1513957v1,0
/ptmp/mfenk/data/mf_2020_hap/batch1/mapping,G00040_03,Kmichiganensis_ASM1513957v1,0
/ptmp/mfenk/data/mf_2020_hap/batch1/mapping,G00040_04,Kmichiganensis_ASM1513957v1,0
